customer_id,first_name,last_name,gender,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car
2855,Kim,Tineman,Female,9/13/1975,Nurse Practicioner,Manufacturing,Mass Customer,N,Yes
2856,Milissent,Deinert,Female,9/25/1976,Marketing Manager,Financial Services,Mass Customer,N,Yes
2857,Alanna,Geram,Female,4/5/1957,Biostatistician I,Manufacturing,Mass Customer,N,Yes
2858,Benedicto,Radki,Male,1/9/2002,Recruiting Manager,n/a,Mass Customer,N,Yes
2859,Brandais,Goodlad,Female,2/4/1994,Assistant Professor,Argiculture,High Net Worth,N,No
2860,Charity,Robken,Female,10/2/1995,Physical Therapy Assistant,n/a,Mass Customer,N,No
2861,Cecelia,Franzini,Female,12/24/1974,VP Quality Control,Financial Services,Mass Customer,N,Yes
2862,Normand,Pattillo,Male,12/23/1987,Cost Accountant,Financial Services,Mass Customer,N,No
2863,Alisander,Fetherstone,Male,3/26/1965,Internal Auditor,Manufacturing,Mass Customer,N,No
2864,Mariejeanne,Laise,Female,12/26/1974,Analog Circuit Design manager,IT,Mass Customer,N,No
2865,Lila,Eyeington,Female,12/14/1997,Electrical Engineer,Manufacturing,High Net Worth,N,No
2866,Ky,Stredder,Male,6/26/1995,,Health,High Net Worth,N,No
2867,Lem,Meegan,Male,10/19/1955,Sales Associate,n/a,High Net Worth,N,No
2868,Corina,Thurlbeck,Female,5/21/1972,Technical Writer,Retail,High Net Worth,N,No
2869,Gavra,Woolvin,Female,1/16/2001,,Manufacturing,Affluent Customer,N,No
2870,Aldis,Chazerand,Male,12/26/1957,,n/a,Mass Customer,N,No
2871,Hubie,Keld,Male,3/20/1978,Assistant Media Planner,Entertainment,High Net Worth,N,Yes
2872,Tabbi,Tyght,Female,2/17/1974,Assistant Professor,Health,Affluent Customer,N,Yes
2873,Elvina,Saiger,Female,6/25/1981,Cost Accountant,Financial Services,Mass Customer,N,No
2874,Delores,Ashcroft,Female,12/28/1977,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No
2875,Keven,Leahair,Male,10/23/1998,Financial Analyst,Financial Services,High Net Worth,N,No
2876,Swen,McGarahan,Male,1/29/1981,General Manager,Retail,High Net Worth,N,No
2877,Vaughan,Frank,Male,11/1/1967,Senior Sales Associate,Property,Affluent Customer,N,Yes
2878,Sauveur,Skeel,Male,10/31/1985,Analog Circuit Design manager,Property,Mass Customer,N,Yes
2879,Tatum,Askem,Female,4/9/1974,Executive Secretary,Argiculture,Mass Customer,N,Yes
2880,Ingra,Kelby,Male,11/15/1967,Legal Assistant,Health,Mass Customer,N,No
2881,Ezra,Steffan,Male,9/27/1962,Associate Professor,Health,Affluent Customer,N,Yes
2882,Claudia,Doog,Female,4/26/1986,Chief Design Engineer,Manufacturing,Mass Customer,N,No
2883,Ulick,Bruty,Male,5/19/1995,Paralegal,Financial Services,Mass Customer,N,Yes
2884,Karola,Conneely,Female,1/6/1962,Assistant Professor,n/a,Mass Customer,N,No
2885,Minnie,Rolley,Female,7/3/1969,Compensation Analyst,Financial Services,Mass Customer,N,Yes
2886,Lulu,Watkiss,Female,8/8/1961,Nurse Practicioner,n/a,Mass Customer,N,No
2887,Gardiner,Spehr,Male,2/24/1974,Speech Pathologist,Financial Services,High Net Worth,N,Yes
2888,Hamel,Crosser,Male,5/23/1962,Project Manager,IT,High Net Worth,N,Yes
2889,Ximenes,Patmore,Male,4/1/1986,Assistant Professor,n/a,Mass Customer,N,Yes
2890,Nevile,Ecclesall,Male,5/17/1959,Speech Pathologist,n/a,Affluent Customer,N,Yes
2891,Renae,Ughetti,Female,2/22/1987,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes
2892,Paulie,Wolffers,Male,5/9/1965,Junior Executive,Manufacturing,Affluent Customer,N,Yes
2893,Erik,Pothecary,Male,9/23/1980,Analog Circuit Design manager,n/a,Mass Customer,N,No
2894,Gilburt,,Male,4/19/1977,Geologist III,Financial Services,Mass Customer,N,Yes
2895,Lind,Mc Ilory,Female,3/15/1967,Librarian,Entertainment,Mass Customer,N,Yes
2896,Chryste,Deaville,Female,3/25/1970,Financial Advisor,Financial Services,Mass Customer,N,Yes
2897,Kimbra,Gerraty,Female,4/14/1962,Assistant Professor,Manufacturing,Affluent Customer,N,No
2898,Tiertza,Hilldrop,Female,6/5/1965,VP Sales,n/a,Affluent Customer,N,Yes
2899,Leora,Sanderson,Female,3/21/1990,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No
2900,Cyrille,Figliovanni,Male,5/30/1986,Occupational Therapist,Health,Mass Customer,N,Yes
2901,Banky,Baudichon,Male,6/11/1995,,Manufacturing,Mass Customer,N,Yes
2902,Stacia,Gritsaev,Female,12/31/1974,Human Resources Manager,Financial Services,Mass Customer,N,Yes
2903,Avery,Adamov,Male,9/20/1977,Operator,Manufacturing,Affluent Customer,N,Yes
2904,Freddi,Arrington,Female,6/30/1977,Software Test Engineer III,Manufacturing,High Net Worth,N,Yes
2905,Emily,Shackel,Female,5/18/1964,Account Representative I,n/a,Mass Customer,N,No
2906,Ivory,MacKnocker,Female,7/2/1992,GIS Technical Architect,Retail,Mass Customer,N,Yes
2907,Erik,,Male,1/15/1977,Senior Financial Analyst,Financial Services,High Net Worth,N,No
2908,Tiffy,Feenan,Female,9/21/1955,Social Worker,Health,Affluent Customer,N,Yes
2909,Jayme,Rowthorn,Female,9/5/1979,Associate Professor,Entertainment,High Net Worth,N,No
2910,Drucill,Petrus,Female,12/17/1962,Registered Nurse,Health,Mass Customer,N,Yes
2911,Janenna,Knowlman,Female,4/26/1968,Assistant Media Planner,Entertainment,Mass Customer,N,No
2912,Tobit,,Male,8/18/1976,,n/a,High Net Worth,N,No
2913,Padraic,Bonnar,Male,7/11/1955,VP Quality Control,IT,Affluent Customer,N,Yes
2914,Jessamine,Brazear,Female,11/6/1982,Health Coach IV,Health,Affluent Customer,N,Yes
2915,Enrichetta,Broadberry,Female,6/2/1975,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,No
2916,Lauren,Adolfson,Male,8/3/1969,Product Engineer,Manufacturing,Affluent Customer,N,Yes
2917,Siegfried,Hulmes,Male,7/11/1976,,Manufacturing,Affluent Customer,N,No
2918,Elli,,Female,2/15/1989,,Financial Services,Mass Customer,N,Yes
2919,Rustin,,Male,10/31/1964,Safety Technician I,Financial Services,High Net Worth,N,Yes
2920,Casar,Ritchley,U,,Business Systems Development Analyst,IT,Mass Customer,N,Yes
2921,Astrid,Mac Giolla Pheadair,Female,4/12/1976,,Financial Services,Mass Customer,N,No
2922,Wallache,Tatlow,Male,12/10/1981,Sales Associate,Manufacturing,Affluent Customer,N,Yes
2923,Julie,Kennagh,Female,11/30/1971,Teacher,n/a,Affluent Customer,N,Yes
2924,Fina,McLaughlin,Female,1/26/1988,Assistant Media Planner,Entertainment,Mass Customer,N,Yes
2925,Henderson,Sloey,Male,5/2/1978,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes
2926,Jonie,Bickerstasse,Female,3/20/1963,Research Nurse,Health,High Net Worth,N,No
2927,Yard,Spellman,Male,9/8/1960,VP Sales,Manufacturing,Affluent Customer,N,Yes
2928,Cedric,Layzell,Male,12/27/1992,Office Assistant I,n/a,Mass Customer,N,No
2929,Winny,Cakes,Male,7/28/1999,Nurse,Retail,Mass Customer,N,No
2930,Goddard,Benthall,Male,7/25/1997,Assistant Media Planner,Entertainment,Mass Customer,N,No
2931,Efren,Twiddell,Male,1/27/1979,Executive Secretary,IT,Mass Customer,N,Yes
2932,Bradly,Deboick,Male,4/18/1985,Account Representative I,IT,Mass Customer,N,No
2933,Ralf,Presidey,Male,4/19/1986,Administrative Officer,Retail,Affluent Customer,N,Yes
2934,Candida,Hickenbottom,Female,4/8/1986,Media Manager III,Telecommunications,Mass Customer,N,Yes
2935,Jessi,Aldwich,Female,4/23/1978,,Manufacturing,Mass Customer,N,No
2936,Pavia,Gethen,Female,5/20/1984,Project Manager,Financial Services,Mass Customer,N,Yes
2937,Belia,Mitchener,Female,7/29/1974,Computer Systems Analyst I,Financial Services,Mass Customer,N,No
2938,Richardo,Cocher,Male,2/21/2000,Assistant Manager,Argiculture,Affluent Customer,N,No
2939,Austina,Dugan,Female,8/10/1986,GIS Technical Architect,n/a,Mass Customer,N,Yes
2940,Wilek,Adolf,Male,11/12/1970,Business Systems Development Analyst,n/a,Affluent Customer,N,Yes
2941,Emylee,Pavlov,Female,8/5/1963,,Retail,Mass Customer,N,No
2942,Garner,Arnolds,Male,7/15/1970,Software Engineer III,n/a,High Net Worth,N,No
2943,Caesar,,Male,1/10/1979,VP Sales,n/a,High Net Worth,N,No
2944,Kimball,Scutter,Male,6/5/1977,Environmental Specialist,Manufacturing,Affluent Customer,N,No
2945,Arlan,,Male,5/26/1972,Safety Technician IV,n/a,Mass Customer,N,No
2946,Paige,Bax,Male,11/21/1990,,Property,Mass Customer,N,Yes
2947,Standford,Sauter,Male,10/13/1977,,Manufacturing,Mass Customer,N,No
2948,Yank,Scarlett,Male,1/17/1997,Internal Auditor,Manufacturing,Mass Customer,N,Yes
2949,Alexa,Simanek,Female,9/21/1977,,Telecommunications,Mass Customer,N,No
2950,Kristos,Anthony,Male,1/11/1955,Software Engineer I,Financial Services,Mass Customer,N,Yes
2951,Duffy,Godbehere,Male,9/25/1977,Community Outreach Specialist,Financial Services,High Net Worth,N,No
2952,Cristy,McQuirter,Female,4/25/1975,Senior Developer,Manufacturing,High Net Worth,N,Yes
2953,Hector,Carwithan,Male,10/26/1972,Recruiting Manager,Health,High Net Worth,N,Yes
2954,Albertine,Fibbitts,Female,3/24/1974,Pharmacist,Health,Mass Customer,N,No
2955,Stuart,Dutnell,Male,3/19/1990,Community Outreach Specialist,Financial Services,High Net Worth,N,No
2956,Thedric,Bolding,Male,12/16/1959,Quality Control Specialist,Telecommunications,Mass Customer,N,Yes
2957,Hurlee,Helleckas,Male,11/21/1969,Social Worker,Health,Affluent Customer,N,No
2958,Regan,Botly,Male,11/23/1975,Health Coach II,Manufacturing,Affluent Customer,N,Yes
2959,Max,Gonthier,Female,11/23/1953,Registered Nurse,Health,Mass Customer,N,Yes
2960,Hollie,MacEllen,Female,7/16/1976,Design Engineer,Property,Mass Customer,N,Yes
2961,Merv,Barradell,Male,3/22/1975,Assistant Manager,Health,Mass Customer,N,Yes
2962,Shari,MacCallester,Female,7/12/1971,Information Systems Manager,Property,Mass Customer,N,No
2963,Christin,Fricke,U,,Safety Technician II,IT,Affluent Customer,N,Yes
2964,Geneva,McCrystal,Female,1/7/1974,Product Engineer,Telecommunications,Mass Customer,N,Yes
2965,Lynna,Greenrod,Female,12/15/1972,,n/a,High Net Worth,N,No
2966,Fredi,Aldhous,Female,5/22/1969,Dental Hygienist,Health,Mass Customer,N,Yes
2967,Dud,Coom,Male,9/14/1979,Social Worker,Health,Affluent Customer,N,Yes
2968,Lek,Viel,Male,11/25/1977,Human Resources Assistant III,Retail,High Net Worth,N,No
2969,Pascale,Cuxson,Male,11/5/1974,Database Administrator IV,n/a,Mass Customer,N,Yes
2970,Cassi,Noades,Female,12/8/1992,Software Consultant,Financial Services,Mass Customer,N,No
2971,Esther,Caught,Female,1/16/1968,Marketing Assistant,Manufacturing,High Net Worth,N,Yes
2972,Deena,Burnsides,Female,3/18/1956,,n/a,High Net Worth,N,No
2973,Torr,Mintram,Male,5/12/1972,Senior Developer,Health,High Net Worth,N,No
2974,Hyacinthia,Settle,Female,9/28/1975,Engineer IV,Financial Services,High Net Worth,N,No
2975,Deva,Carnow,Female,3/9/1981,Senior Cost Accountant,Financial Services,Mass Customer,N,No
2976,Lindsay,Beausang,Male,8/7/1964,Tax Accountant,Health,Mass Customer,N,Yes
2977,Ottilie,Filkov,Female,10/16/1977,Community Outreach Specialist,n/a,Affluent Customer,N,No
2978,Erasmus,Winckworth,Male,5/7/1974,Programmer IV,Manufacturing,Affluent Customer,N,No
2979,Louella,Mandifield,Female,7/25/1976,Tax Accountant,Retail,Mass Customer,N,No
2980,Di,Plaid,Female,12/22/1979,Chemical Engineer,Manufacturing,Mass Customer,N,No
2981,Benny,Jadczak,Male,3/30/1980,Sales Representative,Retail,High Net Worth,N,Yes
2982,Celisse,McCloughen,Female,8/8/1982,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes
2983,Hilario,Magrane,Male,1/26/1985,Human Resources Manager,Retail,Mass Customer,N,Yes
2984,Frances,Mishaw,Female,5/23/1959,Payment Adjustment Coordinator,Manufacturing,Mass Customer,N,Yes
2985,Kerby,Nesfield,Male,10/14/1986,Sales Representative,Retail,Affluent Customer,N,Yes
2986,Ettore,Bere,Male,9/1/1980,,Financial Services,Mass Customer,N,No
2987,Riane,Schultes,Female,11/21/1984,Media Manager II,n/a,High Net Worth,N,Yes
2988,Darrelle,Michie,Female,2/2/1998,Administrative Officer,n/a,Mass Customer,N,Yes
2989,Mort,,Male,10/25/2000,Dental Hygienist,Health,High Net Worth,N,Yes
2990,Brice,Martinuzzi,Male,3/16/1978,GIS Technical Architect,Argiculture,High Net Worth,N,No
2991,Fred,Catanheira,Female,6/27/1964,Desktop Support Technician,Financial Services,Mass Customer,N,No
2992,Crystal,Assur,Female,5/31/1974,Clinical Specialist,Health,Mass Customer,N,Yes
2993,Blinnie,Hazelden,Female,3/7/1995,Graphic Designer,Financial Services,Affluent Customer,N,No
2994,Karlen,Iacovacci,Female,8/30/1976,Accountant II,Manufacturing,Mass Customer,N,Yes
2995,Garvin,Cunradi,Male,1/14/1997,,Health,Mass Customer,N,Yes
2996,Jerrylee,Shinfield,Female,5/5/1967,Cost Accountant,Financial Services,Mass Customer,N,No
2997,Jo-ann,Carlile,Female,5/17/1973,Computer Systems Analyst II,Health,Affluent Customer,N,No
2998,Quintana,Housley,Female,12/19/2000,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes
2999,Rinaldo,Diggin,U,,Business Systems Development Analyst,IT,Affluent Customer,N,Yes
3000,Tann,McCard,Male,5/15/1974,Compensation Analyst,Financial Services,Affluent Customer,N,No
3001,Gal,Waleran,Male,7/22/1977,Engineer IV,Argiculture,Mass Customer,N,No
3002,Tracey,Verdun,Male,12/6/1956,Paralegal,Financial Services,Mass Customer,N,Yes
3003,Brita,Tupie,Female,5/2/1963,Web Developer I,Retail,Mass Customer,N,Yes
3004,Waylon,Hammant,Male,2/20/1955,Research Assistant II,Health,Mass Customer,N,Yes
3005,Rafaellle,Tantrum,Male,1/5/1969,Human Resources Manager,Property,Affluent Customer,N,Yes
3006,Ariel,Dillingston,Female,12/6/1988,,n/a,Mass Customer,N,Yes
3007,Tudor,Pepper,Male,5/22/1973,Environmental Tech,Manufacturing,Mass Customer,N,No
3008,Etta,Criag,Female,5/13/1982,,Health,High Net Worth,N,Yes
3009,Hephzibah,Cliffe,Female,4/2/1977,,Health,High Net Worth,N,Yes
3010,Tobye,Cock,Female,5/20/1970,,n/a,Affluent Customer,N,No
3011,Robena,Barks,Female,5/11/1994,Staff Scientist,Financial Services,High Net Worth,N,No
3012,Devland,Probart,U,,Technical Writer,IT,Mass Customer,N,Yes
3013,Lorain,Eddisforth,Female,7/28/1968,Office Assistant III,Property,High Net Worth,N,No
3014,Terrijo,Merlin,Female,3/30/2001,Software Engineer II,n/a,High Net Worth,N,No
3015,Queenie,Flips,Female,9/2/2000,Assistant Manager,Retail,Affluent Customer,N,No
3016,Forster,Bumford,Male,8/11/1985,Analog Circuit Design manager,Financial Services,High Net Worth,N,No
3017,Jason,De Lorenzo,Male,10/5/1955,Operator,Financial Services,Affluent Customer,N,No
3018,Ainsley,Nissle,Female,8/24/1971,Recruiter,n/a,High Net Worth,N,Yes
3019,Alonso,Ceyssen,Male,2/2/1986,Community Outreach Specialist,Manufacturing,Affluent Customer,N,Yes
3020,Witty,McArthur,Male,12/24/1965,Chemical Engineer,Manufacturing,High Net Worth,N,Yes
3021,Parker,Lukacs,Male,1/18/1983,,n/a,Mass Customer,N,No
3022,Gert,Kurtis,Female,8/23/1988,,n/a,High Net Worth,N,No
3023,Rikki,Bernet,Female,12/9/1994,Accountant I,IT,High Net Worth,N,Yes
3024,Franz,Craddy,Male,1/8/1959,,Health,Mass Customer,N,No
3025,Osgood,Stolting,Male,4/23/1977,Compensation Analyst,Financial Services,Mass Customer,N,Yes
3026,Minda,Pendrid,Female,11/21/1988,Account Representative III,Property,Mass Customer,N,Yes
3027,Augy,Rudall,Male,10/30/1977,Research Nurse,Health,Mass Customer,N,Yes
3028,Leandra,Schubert,Female,7/7/1956,General Manager,Manufacturing,High Net Worth,N,No
3029,Timmie,Gori,Male,7/17/1978,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No
3030,Flor,Agnew,Female,5/21/1998,Technical Writer,Manufacturing,Affluent Customer,N,No
3031,Diego,Bertelmot,Male,2/2/1996,Staff Scientist,Health,Mass Customer,N,Yes
3032,Renado,Wonfor,Male,8/2/1992,Analog Circuit Design manager,Health,Affluent Customer,N,Yes
3033,Danielle,Kener,Female,3/17/1979,Administrative Officer,Financial Services,High Net Worth,N,No
3034,Mara,Tofanini,Female,9/9/1956,Web Designer IV,Manufacturing,Mass Customer,N,Yes
3035,Sigfrid,Caldecot,Male,4/15/1980,Associate Professor,Health,High Net Worth,N,No
3036,Windy,Orehead,Female,4/17/1977,Business Systems Development Analyst,Property,Affluent Customer,N,Yes
3037,Leanora,Isles,Female,10/27/1971,Legal Assistant,Financial Services,High Net Worth,N,Yes
3038,Hermione,,Female,4/8/1958,Senior Developer,n/a,High Net Worth,N,No
3039,Coralie,Guitonneau,Female,7/28/1968,,Financial Services,Affluent Customer,N,No
3040,Kameko,Kinrade,Female,11/28/1966,General Manager,Retail,Mass Customer,N,No
3041,Sherrie,Kingaby,Female,3/12/1974,Physical Therapy Assistant,Retail,Mass Customer,N,Yes
3042,Barris,Trayton,Male,3/17/1971,Engineer II,Property,High Net Worth,N,Yes
3043,Kelcey,Argontt,Female,8/3/1981,Legal Assistant,n/a,Mass Customer,N,Yes
3044,Russell,Brittoner,Male,4/11/1990,Occupational Therapist,Health,Affluent Customer,N,Yes
3045,Renato,Mungham,Male,10/2/1996,Cost Accountant,Financial Services,Affluent Customer,N,Yes
3046,Shela,Ridgers,Female,6/7/1964,Programmer Analyst III,Manufacturing,Affluent Customer,N,No
3047,Eddy,Cossans,Male,1/14/1962,Speech Pathologist,Retail,Mass Customer,N,Yes
3048,Kenon,Messruther,Male,5/27/1969,Legal Assistant,Manufacturing,Mass Customer,N,No
3049,Tristam,O'Fallone,Male,7/15/1967,,Property,High Net Worth,N,Yes
3050,Dinnie,Worsom,Female,12/4/1997,,n/a,High Net Worth,N,No
3051,Edi,Lugton,Female,6/6/1973,,Manufacturing,Affluent Customer,N,Yes
3052,Lisetta,,Female,9/8/1976,Teacher,n/a,Mass Customer,N,No
3053,Susie,,Female,9/12/1984,Account Coordinator,Retail,High Net Worth,N,No
3054,Marieann,Wickey,Female,7/14/1965,Operator,Manufacturing,Affluent Customer,N,No
3055,Viki,Drache,Female,8/23/1999,General Manager,n/a,Mass Customer,N,Yes
3056,Catlin,Storm,Female,5/27/1968,Health Coach II,Entertainment,Mass Customer,N,No
3057,Mel,Shoebottom,Female,3/28/1976,Executive Secretary,n/a,Mass Customer,N,No
3058,Hamnet,Kibblewhite,Male,10/10/1986,Human Resources Manager,Manufacturing,Mass Customer,N,Yes
3059,Hercules,Klewi,Male,6/9/1958,Accountant IV,n/a,Mass Customer,N,No
3060,Milton,Gorini,Male,9/14/1982,VP Accounting,Financial Services,Mass Customer,N,Yes
3061,Evie,Bendtsen,Female,3/18/1991,Office Assistant IV,Manufacturing,Affluent Customer,N,Yes
3062,Lesley,Ruskin,Male,11/9/1962,Civil Engineer,Manufacturing,Mass Customer,N,No
3063,Andrea,Wildber,Male,11/4/1999,VP Sales,Financial Services,Affluent Customer,N,No
3064,Zach,Billison,Male,6/14/1995,Product Engineer,Financial Services,Affluent Customer,N,Yes
3065,Winna,Brusle,Female,1/5/1978,Recruiter,Financial Services,High Net Worth,N,Yes
3066,Renell,Bellocht,Female,1/14/1995,Paralegal,Financial Services,Affluent Customer,N,Yes
3067,Veronique,Wash,Female,1/13/1991,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes
3068,Gill,Branney,Female,12/7/1990,Automation Specialist I,Manufacturing,Affluent Customer,N,No
3069,Phylis,Traves,Female,8/12/1988,Senior Cost Accountant,Financial Services,Affluent Customer,N,No
3070,Malissia,Minthorpe,Female,7/27/1998,Account Executive,Health,Affluent Customer,N,Yes
3071,Shirlee,Murdoch,Female,12/25/1989,Assistant Media Planner,Entertainment,Mass Customer,N,Yes
3072,Roma,Prettjohn,Male,4/12/1979,Chemical Engineer,Manufacturing,Mass Customer,N,Yes
3073,Hernando,Farnham,Male,4/12/1967,Nurse,Telecommunications,Affluent Customer,N,No
3074,Tracie,Grishaev,Male,2/18/1969,VP Quality Control,Health,Mass Customer,N,Yes
3075,Corty,Debell,Male,10/24/1959,,Entertainment,Mass Customer,N,Yes
3076,Merna,Eyers,Female,10/1/1991,Professor,Health,Mass Customer,N,Yes
3077,Emelen,Gillopp,Male,8/11/2000,Information Systems Manager,Manufacturing,Affluent Customer,N,No
3078,Mariel,Blacksell,Female,8/16/1982,Safety Technician III,Retail,Mass Customer,N,No
3079,Yorker,McKevany,Male,11/18/1959,Legal Assistant,Retail,Mass Customer,N,Yes
3080,Christoforo,Santus,Male,10/6/1958,Graphic Designer,Financial Services,High Net Worth,N,No
3081,Dodi,Volker,Female,7/25/1971,Mechanical Systems Engineer,n/a,High Net Worth,N,Yes
3082,Emlyn,Maile,Male,3/28/1997,,Manufacturing,Mass Customer,N,Yes
3083,Cirillo,Duprey,Male,10/17/1971,,n/a,Mass Customer,N,Yes
3084,Birgit,Dowers,Female,7/16/1959,Staff Scientist,Financial Services,Affluent Customer,N,Yes
3085,Kaleb,Eslemont,Male,1/21/1978,Accountant IV,n/a,Affluent Customer,N,No
3086,Pieter,Gadesby,U,,Biostatistician I,IT,High Net Worth,N,No
3087,Gerry,Scatcher,Male,4/2/1986,Social Worker,Health,Mass Customer,N,No
3088,Hilarius,Trenbey,Male,5/9/1974,,Retail,Affluent Customer,N,Yes
3089,Wood,Nathan,Male,2/24/2000,Web Developer III,Manufacturing,Affluent Customer,N,Yes
3090,Zared,Pinchback,Male,12/6/1964,Operator,Manufacturing,Mass Customer,N,No
3091,Guenevere,Treffry,Female,8/13/1995,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,Yes
3092,Hallie,Blackden,Female,12/17/1972,Statistician IV,n/a,Affluent Customer,N,No
3093,Harwilll,Crimes,Male,4/1/1992,Mechanical Systems Engineer,Property,High Net Worth,N,Yes
3094,Izak,Andreutti,Male,5/28/1989,Biostatistician II,n/a,Mass Customer,N,Yes
3095,Joachim,,Male,10/11/1998,Staff Accountant IV,Retail,High Net Worth,N,Yes
3096,Lulu,Cabane,Female,6/28/1973,Associate Professor,Financial Services,Mass Customer,N,No
3097,Alessandro,Casley,Male,5/9/1978,Actuary,Financial Services,Affluent Customer,N,Yes
3098,Tiff,Ovett,Female,7/15/1980,Dental Hygienist,Health,Mass Customer,N,No
3099,Shelli,Benitti,Female,11/26/1996,,Retail,Mass Customer,N,Yes
3100,Peggy,Wrankling,Female,2/9/1954,Recruiter,n/a,Mass Customer,N,No
3101,Paxton,Lermit,Male,8/27/1987,Geological Engineer,Manufacturing,High Net Worth,N,No
3102,Paquito,Maitland,Male,6/4/1990,Assistant Manager,Property,Affluent Customer,N,No
3103,Shaylah,Hatchell,Female,10/21/1953,Safety Technician II,Retail,Mass Customer,N,No
3104,Diahann,Blundan,Female,11/30/1994,Business Systems Development Analyst,Property,Mass Customer,N,Yes
3105,Bryn,Rycraft,Male,10/14/1965,Teacher,Health,Mass Customer,N,No
3106,Yetty,Conneely,Female,6/3/1989,,Financial Services,Mass Customer,N,Yes
3107,Dell,Tremathick,Female,8/15/1960,Legal Assistant,n/a,High Net Worth,N,No
3108,Trip,Ahmed,Male,10/1/1967,Accounting Assistant III,Entertainment,Mass Customer,N,No
3109,Jeralee,Domleo,Female,6/23/1958,Automation Specialist II,Health,Mass Customer,N,Yes
3110,Fabien,Iacapucci,Male,2/11/1994,Community Outreach Specialist,IT,Affluent Customer,N,Yes
3111,Maxwell,Blabber,Male,3/11/1997,Associate Professor,Financial Services,Mass Customer,N,Yes
3112,Terri,Gornal,Male,4/22/2001,Internal Auditor,Retail,High Net Worth,N,Yes
3113,Wenonah,Lethabridge,Female,12/6/1969,Teacher,Property,Mass Customer,N,Yes
3114,Judah,Prime,Male,9/5/1974,Teacher,IT,Mass Customer,N,Yes
3115,Rip,Spiers,Male,2/26/1981,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No
3116,Correy,Loynes,Male,6/29/1978,,Health,Mass Customer,N,No
3117,Nisse,Marriage,Female,6/11/1995,Cost Accountant,Financial Services,Affluent Customer,N,Yes
3118,Cleveland,Coxon,Male,1/22/1993,Occupational Therapist,Health,High Net Worth,N,No
3119,Earle,Frisby,Male,1/11/1960,,n/a,High Net Worth,N,No
3120,Lauree,O'Donnell,Female,2/4/1979,Clinical Specialist,Health,Mass Customer,N,Yes
3121,Mahmoud,Batterbee,Male,5/11/1959,Data Coordiator,Manufacturing,Mass Customer,N,No
3122,Cthrine,Orans,Female,8/17/1980,,Manufacturing,High Net Worth,N,Yes
3123,Tina,Riggulsford,Female,8/17/1976,Dental Hygienist,Health,High Net Worth,N,No
3124,Anastasie,Le Grand,Female,2/3/1981,Account Executive,Retail,High Net Worth,N,Yes
3125,Krystyna,Scarasbrick,Female,8/21/1978,Social Worker,Health,High Net Worth,N,Yes
3126,Bondon,Deeley,Male,10/16/1986,Statistician IV,Financial Services,High Net Worth,N,No
3127,Tucker,Lewsley,Male,1/31/1971,Research Nurse,Health,Mass Customer,N,No
3128,Betteanne,Alldread,Female,6/26/1965,Geological Engineer,Manufacturing,High Net Worth,N,Yes
3129,Leola,Mandrier,Female,9/25/1955,Analog Circuit Design manager,Property,High Net Worth,N,Yes
3130,Krissy,Robard,Female,1/25/1971,VP Product Management,Telecommunications,Mass Customer,N,No
3131,Sybilla,O' Markey,Female,2/24/1999,,Retail,Affluent Customer,N,Yes
3132,Nicko,Artois,Male,4/15/1975,Sales Representative,Retail,Mass Customer,N,Yes
3133,Eda,MacCheyne,Female,5/10/1999,Quality Control Specialist,Manufacturing,Mass Customer,N,No
3134,Pierette,Roseman,Female,1/20/1995,,Manufacturing,Mass Customer,N,No
3135,Titus,Worsall,Male,1/14/1962,Staff Scientist,Financial Services,Mass Customer,N,No
3136,Leonardo,Brennon,Male,8/25/1998,Marketing Manager,Retail,Mass Customer,N,Yes
3137,Cathlene,,Female,3/13/1993,Web Designer III,n/a,Mass Customer,N,No
3138,Wait,Pardey,Male,2/19/1971,Paralegal,Financial Services,Mass Customer,N,Yes
3139,Pail,De Blasi,Male,6/13/1973,Paralegal,Financial Services,High Net Worth,N,Yes
3140,Britt,Muddimer,Female,6/11/1985,Legal Assistant,Manufacturing,High Net Worth,N,No
3141,Esmaria,Kiernan,Female,11/4/1995,Associate Professor,Retail,Mass Customer,N,Yes
3142,Hubert,Kliner,Male,8/4/1992,Electrical Engineer,Manufacturing,Mass Customer,N,No
3143,Corabelle,Streatfeild,Female,10/24/1996,Chief Design Engineer,Manufacturing,Mass Customer,N,No
3144,Ringo,Everson,Male,10/29/1978,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes
3145,Gar,Barnewille,Male,6/17/1978,Paralegal,Financial Services,High Net Worth,N,Yes
3146,Fredrika,Kleinmintz,Female,1/28/1978,Project Manager,Property,Mass Customer,N,No
3147,Bonnee,Farley,Female,10/2/1976,,Retail,Affluent Customer,N,Yes
